JENO,DR_sum,CR_sum,Differ
201711202817,66000,66000,0
201711202818,55000,55000,0
201711202819,55000,55000,0
201711202820,55000,55000,0
201711202821,55000,55000,0
201711202822,55000,55000,0
201711202823,55000,55000,0
201711202824,121000,121000,0
201711202825,77000,77000,0
201711202826,110000,110000,0
201711202827,55000,55000,0
201711202828,154000,154000,0
201711202829,99000,99000,0
201711202830,110000,110000,0
201711202831,55000,55000,0
201711202832,55000,55000,0
201711202833,55000,55000,0
201711202834,55000,55000,0
201711202835,77000,77000,0
201711202836,77000,77000,0
201711202837,77000,77000,0
201711202838,450000,450000,0
201711202839,55000,55000,0
201711202840,55000,55000,0
201711202841,55000,55000,0
201711202842,77000,77000,0
201711202843,77000,77000,0
201711202844,99000,99000,0
201711202845,77000,77000,0
201711202846,55000,55000,0
201711202847,55000,55000,0
201711202848,55000,55000,0
201711202849,55000,55000,0
201711202850,77000,77000,0
201711202851,55000,55000,0
201711202852,77000,77000,0
201711202853,55000,55000,0
201711202854,77000,77000,0
201711202855,77000,77000,0
201711202856,297000,297000,0
201711202857,99000,99000,0
201711202858,165000,165000,0
201711202859,154000,154000,0
201711202860,99000,99000,0
201711202861,55000,55000,0
201711202862,44500,44500,0
201711202863,44500,44500,0
201711202864,88000,88000,0
201711202865,110000,110000,0
201711202866,99000,99000,0
201711202867,88000,88000,0
201711202868,77000,77000,0
201711202869,55000,55000,0
201711202870,77000,77000,0
201711202871,55000,55000,0
201711202872,99000,99000,0
201711202873,99000,99000,0
201711202874,88000,88000,0
201711202875,132000,132000,0
201711202876,55000,55000,0
201711202877,110000,110000,0
201711202878,55000,55000,0
201711202879,55000,55000,0
201711202880,55000,55000,0
201711202881,55000,55000,0
201711202882,88000,88000,0
201711202883,77000,77000,0
201711202884,77000,77000,0
201711202885,77000,77000,0
201711202886,55000,55000,0
201711202887,55000,55000,0
201711202888,121000,121000,0
201711202889,116500,116500,0
201711202890,88000,88000,0
201711202891,99000,99000,0
201711202892,200000,200000,0
201711202893,360000,360000,0
201711202894,77000,77000,0
201711202895,55000,55000,0
201711202896,55000,55000,0
201711202897,55000,55000,0
201711202898,99000,99000,0
201711202899,77000,77000,0
201711202900,55000,55000,0
201711202901,77000,77000,0
201711202902,55000,55000,0
201711202903,77000,77000,0
201711202904,77000,77000,0
201711202905,99000,99000,0
201711202906,77000,77000,0
201711202907,77000,77000,0
201711202908,77000,77000,0
201711202909,231000,231000,0
201711202910,99000,99000,0
201711202911,99000,99000,0
201711202912,132000,132000,0
201711202913,143000,143000,0
201711202914,231000,231000,0
201711202915,66000,66000,0
201711202916,88000,88000,0
201711202917,88000,88000,0
201711202918,110000,110000,0
201711202919,55000,55000,0
201711202920,55000,55000,0
201711202921,55000,55000,0
201711202922,55000,55000,0
201711202923,55000,55000,0
201711202924,55000,55000,0
201711202925,55000,55000,0
201711202926,77000,77000,0
201711202927,66000,66000,0
201711202928,110000,110000,0
201711202929,77000,77000,0
201711202930,176000,176000,0
201711202931,220000,220000,0
201711202932,55000,55000,0
201711202933,88000,88000,0
201711202934,55000,55000,0
201711202935,55000,55000,0
201711202936,55000,55000,0
201711202937,77000,77000,0
201711202938,77000,77000,0
201711202939,66000,66000,0
201711202940,55000,55000,0
201711202941,99000,99000,0
201711202942,55000,55000,0
201711202943,88000,88000,0
201711202944,88000,88000,0
201711202945,121000,121000,0
201711202946,387000,387000,0
201711202947,88000,88000,0
201711202948,55000,55000,0
201711202949,99000,99000,0
201711202950,55000,55000,0
201711202951,77000,77000,0
201711202952,77000,77000,0
201711202953,55000,55000,0
201711202954,77000,77000,0
201711202955,400000,400000,0
201711202956,121000,121000,0
201711202957,121000,121000,0
201711202958,55000,55000,0
201711202959,99000,99000,0
201711202960,264000,264000,0
201711202961,66000,66000,0
201711202962,77000,77000,0
201711202963,66000,66000,0
201711202964,150000,150000,0
201711202965,310000,310000,0
201711202966,121000,121000,0
201711202967,66000,66000,0
201711202968,88000,88000,0
201711202969,55000,55000,0
201711202970,88000,88000,0
201711202971,55000,55000,0
201711202972,77000,77000,0
201711202973,55000,55000,0
201711202974,77000,77000,0
201711202975,99000,99000,0
201711202976,55000,55000,0
201711202977,55000,55000,0
201711202978,55000,55000,0
201711202979,55000,55000,0
201711202980,66000,66000,0
201711202981,154000,154000,0
201711202982,110000,110000,0
201711202983,99000,99000,0
201711202984,99000,99000,0
201711202985,66000,66000,0
201711202986,55000,55000,0
201711202987,55000,55000,0
201711202988,55000,55000,0
201711202989,88000,88000,0
201711202990,55000,55000,0
201711202991,55000,55000,0
201711202992,77000,77000,0
201711202993,99000,99000,0
201711202994,132000,132000,0
201711202995,77000,77000,0
201711202996,77000,77000,0
201711202997,121000,121000,0
201711202998,77000,77000,0
201711202999,110000,110000,0
201711203000,154000,154000,0
201711203001,55000,55000,0
201711203002,85000,85000,0
201711203003,77000,77000,0
201711203004,143000,143000,0
201711203005,209000,209000,0
201711203006,55000,55000,0
201711203007,110000,110000,0
201711203008,110000,110000,0
201711203009,77000,77000,0
201711203010,88000,88000,0
201711203011,66000,66000,0
201711203012,55000,55000,0
201711203013,154000,154000,0
201711203014,110000,110000,0
201711203015,77000,77000,0
201711203016,132000,132000,0
201711203017,77000,77000,0
201711203018,55000,55000,0
201711203019,77000,77000,0
201711203020,55000,55000,0
201711203021,176000,176000,0
201711203022,77000,77000,0
201711203023,55000,55000,0
201711203024,55000,55000,0
201711203025,55000,55000,0
201711203026,44000,44000,0
201711203027,55000,55000,0
201711203028,66000,66000,0
201711203029,165000,165000,0
201711203030,319000,319000,0
201711203031,77000,77000,0
201711203032,55000,55000,0
201711203033,55000,55000,0
201711203034,77000,77000,0
201711203035,55000,55000,0
201711203036,99000,99000,0
201711203037,66000,66000,0
201711203038,77000,77000,0
201711203039,55000,55000,0
201711203040,55000,55000,0
201711203041,55000,55000,0
201711203042,44000,44000,0
201711203043,110000,110000,0
201711203044,77000,77000,0
201711203045,88000,88000,0
201711203046,121000,121000,0
201711203047,77000,77000,0
201711203048,55000,55000,0
201711203049,55000,55000,0
201711203050,77000,77000,0
201711203051,55000,55000,0
201711203052,77000,77000,0
201711203053,55000,55000,0
201711203054,55000,55000,0
201711203055,55000,55000,0
201711203056,55000,55000,0
201711203057,55000,55000,0
201711203058,33000,33000,0
201711203059,99000,99000,0
201711203060,121000,121000,0
201711203061,121000,121000,0
201711203062,77000,77000,0
201711203063,55000,55000,0
201711203064,165000,165000,0
201711203065,55000,55000,0
201711203066,242000,242000,0
201711203067,77000,77000,0
201711203068,77000,77000,0
201711203069,88000,88000,0
201711203070,77000,77000,0
201711203071,44000,44000,0
201711203072,77000,77000,0
201711203073,206000,206000,0
201711203074,77000,77000,0
201711203075,55000,55000,0
201711203076,88000,88000,0
201711203077,88000,88000,0
201711203078,55000,55000,0
201711203079,88000,88000,0
201711203080,187000,187000,0
201711203081,77000,77000,0
201711203082,77000,77000,0
201711203083,77000,77000,0
201711203084,231000,231000,0
201711203085,88000,88000,0
201711203086,55000,55000,0
201711203087,99000,99000,0
201711203088,66000,66000,0
201711203089,132000,132000,0
201711203090,77000,77000,0
201711203091,150000,150000,0
201711203092,88000,88000,0
201711203093,44000,44000,0
201711203094,55000,55000,0
201711203095,44000,44000,0
201711203096,44000,44000,0
201711203097,121000,121000,0
201711203098,121000,121000,0
201711203099,165000,165000,0
201711203100,143000,143000,0
201711203101,110000,110000,0
201711203102,121000,121000,0
201711203103,55000,55000,0
201711203104,165000,165000,0
201711203105,99000,99000,0
201711203106,143000,143000,0
201711203107,165000,165000,0
201711203108,99000,99000,0
201711203109,55000,55000,0
201711203110,55000,55000,0
201711203111,44000,44000,0
201711203112,66000,66000,0
201711203113,44000,44000,0
201711203114,77000,77000,0
201711203115,77000,77000,0
201711203116,121000,121000,0
201711203117,99000,99000,0
201711203118,77000,77000,0
201711203119,77000,77000,0
201711203120,55000,55000,0
201711203121,77000,77000,0
201711203122,110000,110000,0
201711203123,121000,121000,0
201711203124,88000,88000,0
201711203125,99000,99000,0
201711203126,77000,77000,0
201711203127,99000,99000,0
201711203128,88000,88000,0
201711203129,88000,88000,0
201711203130,44000,44000,0
201711203131,66000,66000,0
201711203132,55000,55000,0
201711203133,55000,55000,0
201711203134,55000,55000,0
201711203135,55000,55000,0
201711203136,55000,55000,0
201711203137,77000,77000,0
201711203138,110000,110000,0
201711203139,55000,55000,0
201711203140,55000,55000,0
201711203141,99000,99000,0
201711203142,55000,55000,0
201711203143,99000,99000,0
201711203144,88000,88000,0
201711203145,209000,209000,0
201711203146,77000,77000,0
201711203147,88000,88000,0
201711203148,154000,154000,0
201711203149,77000,77000,0
201711203150,55000,55000,0
201711203151,55000,55000,0
201711203152,77000,77000,0
201711203153,77000,77000,0
201711203154,44000,44000,0
201711203155,55000,55000,0
201711203156,99000,99000,0
201711203157,88000,88000,0
201711203158,99000,99000,0
201711203159,99000,99000,0
201711203160,121000,121000,0
201711203161,110000,110000,0
201711203162,330000,330000,0
201711203163,55000,55000,0
201711203164,394440,394440,0
201711203165,14,14,0
201711203166,255780000,255780000,0
201711203167,137304071,137304071,0
201711203168,44381320,44381320,0
201711203169,8000000,8000000,0
201711203170,8000000,8000000,0
201711203171,237897,237897,0
201711203172,7980665,7980665,0
201711203173,4506112,4506112,0
201711203174,55000,55000,0
201711203175,66000,66000,0
201711203176,66000,66000,0
201711203177,242000,242000,0
201711203178,165000,165000,0
201711203179,220000,220000,0
201711203180,385000,385000,0
201711203181,330000,330000,0
201711203182,77000,77000,0
201711203183,77000,77000,0
201711203184,77000,77000,0
201711203185,77000,77000,0
201711203186,77000,77000,0
201711203187,77000,77000,0
201711203188,-55000,-55000,0
201711203189,-110000,-110000,0
201711203190,-77000,-77000,0
201711203191,-77000,-77000,0
201711203192,-55000,-55000,0
201711203193,-33000,-33000,0
201711203194,-33000,-33000,0
201711203195,1800000,1800000,0
201711203196,394440,394440,0
201711203198,5000000,5000000,0
201711203199,7,7,0
201711203200,55000,55000,0
201711203202,1100000,1100000,0
201711203204,700000,700000,0
201711203205,35935374,35935374,0
201711203207,330000,330000,0
201711203208,3895630,3895630,0
201711301000,7098240,7098240,0
201711301001,401140,401140,0
201711301002,646800,646800,0
201711301003,1264330,1264330,0
201711301004,52800,52800,0
201711301005,738600,738600,0
201711301006,7098240,7098240,0
201711301007,401140,401140,0
201711301008,738600,738600,0
201711301009,1264330,1264330,0
201711301010,646800,646800,0
201711301011,52800,52800,0
201711301012,900620,900620,0
201711301015,87120,87120,0
201711301016,81310,81310,0
201711301017,87120,87120,0
201711301018,58080,58080,0
201711301019,58080,58080,0
201711301020,248060,248060,0
201711301021,248060,248060,0
201711301022,159000,159000,0
201711301023,87120,87120,0
201711301024,0,0,0
201711301025,192200,192200,0
201711301026,35900,35900,0
201711301027,231000,231000,0
201711301028,450000,450000,0
201711301029,1679600,1679600,0
201711301030,482000,482000,0
201711301031,252900,252900,0
201711301032,1191500,1191500,0
201711301033,861000,861000,0
201711301034,515000,515000,0
201711301035,216500,216500,0
201711301036,1784937,1784937,0
201711301037,61381,61381,0
201711301038,9652500,9652500,0
201711301039,4950000,4950000,0
201711301040,4290000,4290000,0
201711301041,9900000,9900000,0
201711301042,6800000,6800000,0
201711301043,6600000,6600000,0
201711301044,1210000,1210000,0
201711301045,2679050,2679050,0
201711301046,2391400,2391400,0
201711301047,897050,897050,0
201711301048,64000,64000,0
201711301049,936000,936000,0
201711301050,850000,850000,0
201711301051,5610000,5610000,0
201711301052,55000,55000,0
201711301053,134500,134500,0
201711301054,8800,8800,0
201711301055,2790,2790,0
201711301056,1017420,1017420,0
201711301057,110500,110500,0
201711301058,49500,49500,0
201711301059,204020,204020,0
201711301060,53760,53760,0
201711301061,56100,56100,0
201711301062,34900,34900,0
201711301063,550000,550000,0
201711301064,10307660,10307660,0
201711301065,15462040,15462040,0
201711301066,16198330,16198330,0
201711301067,12779330,12779330,0
201711301068,17828580,17828580,0
201711301069,924000,924000,0
201711301070,8200000,8200000,0
201711301071,3000000,3000000,0
201711301072,13253180,13253180,0
201711301074,22720370,22720370,0
201711301076,9644760,9644760,0
201711301078,1976000,1976000,0
201711301079,2600000,2600000,0
201711301080,66000,66000,0
201711301081,66000,66000,0
201711301082,132000,132000,0
201711301083,2000000,2000000,0
201711301084,2848000,2848000,0
201711301085,1020000,1020000,0
201711301086,9676700,9676700,0
201711301087,21319100,21319100,0
201711301088,2600000,2600000,0
201711301089,1500000,1500000,0
201711301090,11400000,11400000,0
201711301091,400000,400000,0
201711301092,4500000,4500000,0
201711301093,130900,130900,0
201711301094,300000,300000,0
201711301095,84000,84000,0
201711301096,225750,225750,0
201711301097,35500,35500,0
201711301098,25468300,25468300,0
201711301099,1908000,1908000,0
201711301102,394440,394440,0
201711301103,788880,788880,0
201711301104,-350000,-350000,0
201711301105,0,0,0
201711301106,350000,350000,0
201711301107,82500,82500,0
201711301108,2000,2000,0
201711301109,44600,44600,0
201711301110,117100,117100,0
201711301111,3602230,3602230,0
201711301112,2580160,2580160,0
201711301113,198000,198000,0
201711301114,205166563,205166563,0
201711301115,-52600,-52600,0
201711301116,1735010,1735010,0
201711301117,-1213570,-1213570,0
201711301118,-1419930,-1419930,0
201711301119,-315710,-315710,0
201711301120,27083610,27083610,0
201711301121,21246900,21246900,0
201711301122,17933870,17933870,0
201711301123,19096700,19096700,0
201711301125,336700,336700,0
201711301126,2120700,2120700,0
201711301127,30000,30000,0
201711301128,30000,30000,0
201711301129,30000,30000,0
201711301130,7100,7100,0
201711301131,24000,24000,0
201711301132,54800,54800,0
201711301133,17500,17500,0
201711301134,39300,39300,0
201711301135,26000,26000,0
201711301136,44000,44000,0
201711301137,243100,243100,0
201711301138,10890,10890,0
201711301139,5445,5445,0
201711301140,3630,3630,0
201711301141,104500,104500,0
201711301143,24500,24500,0
201711301144,870090,870090,0
201711301145,1901800,1901800,0
201711301146,183750,183750,0
201711301148,275900,275900,0
201711301149,800000,800000,0
201711301150,600000,600000,0
201711301151,400000,400000,0
201711301152,400000,400000,0
201711301153,400000,400000,0
201711301154,400000,400000,0
201711301155,299000,299000,0
201711301156,60236304,60236304,0
201711301157,2865162,2865162,0
201711301160,4800,4800,0
201711301161,66000,66000,0
201711301162,260000,260000,0
201711301163,87326741,87326741,0
201711301164,71148000,71148000,0
201711301165,59367634,59367634,0
201711301166,334000000,334000000,0
201711301168,221000000,221000000,0
201711301169,57736364,57736364,0
201711301170,577370127,577370127,0
201711301171,372795554,372795554,0
201711301172,-586900,-586900,0
201711301173,165000,165000,0
201711301174,386500,386500,0
201711301175,80000,80000,0
201711301178,4440,4440,0
201711301179,9000,9000,0
201711301180,60000,60000,0
